Student_ID,Gender,Age,Branch,CGPA,10th_Percentage,12th_Percentage,No_of_Internships,No_of_Projects,Placed
1450,Male,21,ME,5.0,61.36,56.12,2,4,No
1451,Male,23,CE,5.0,51.96,53.63,4,4,No
1452,Female,24,ECE,5.02,58.52,60.29,2,6,No
1453,Male,21,ECE,6.28,67.29,72.91,1,4,Yes
1454,Male,21,CSE,5.71,75.21,70.26,0,4,Yes
1455,Female,23,ME,7.57,85.29,83.96,0,2,Yes
1456,Male,20,CSE,6.8,79.03,71.46,3,1,Yes
1457,Female,24,CE,5.99,79.37,79.51,2,4,Yes
1458,Male,23,ECE,5.85,73.1,71.77,1,1,No
1459,Female,24,EE,5.43,62.96,66.0,1,4,No
1460,Male,20,CSE,7.53,75.61,81.98,2,4,Yes
1461,Female,24,CSE,7.0,88.41,87.47,1,1,Yes
1462,Female,25,EE,5.56,75.58,72.25,1,2,No
1463,Female,23,IT,9.14,89.43,95.77,1,3,Yes
1464,Female,20,IT,7.5,92.96,90.32,2,5,Yes
1465,Male,20,IT,5.39,60.07,64.55,0,3,No
1466,Male,24,IT,6.32,67.92,62.88,2,3,Yes
1467,Male,22,ECE,7.17,73.7,81.49,2,3,Yes
1468,Female,20,ME,5.77,71.88,74.47,0,3,No
1469,Female,25,EE,5.0,52.55,49.55,2,6,No
1470,Female,20,CSE,5.0,60.87,52.31,1,8,Yes
1471,Male,25,CE,5.0,52.82,56.74,1,0,No
1472,Female,24,IT,5.0,51.65,52.44,0,2,No
1473,Male,20,CE,5.0,54.26,49.23,2,3,No
1474,Male,25,CSE,5.47,54.42,49.54,3,3,Yes
1475,Male,24,CE,5.19,72.28,69.55,0,4,No
1476,Male,22,CE,9.27,89.34,96.56,2,4,Yes
1477,Female,24,ECE,6.06,61.92,58.03,2,6,Yes
1478,Male,22,CSE,8.07,81.05,88.95,0,3,Yes
1479,Male,20,EE,5.2,62.9,58.07,2,3,No
1480,Male,22,IT,9.28,93.82,88.66,2,6,Yes
1481,Male,25,CSE,6.21,63.0,57.13,2,3,Yes
1482,Male,20,EE,8.11,82.51,83.56,1,0,Yes
1483,Female,23,CE,7.86,93.17,93.51,0,5,Yes
1484,Male,24,CSE,7.77,75.76,73.38,0,3,Yes
1485,Female,23,CE,7.96,84.21,82.49,0,2,Yes
1486,Male,24,ME,5.0,59.17,53.9,4,3,No
1487,Male,23,EE,5.85,68.24,73.62,0,1,No
1488,Male,20,EE,8.9,89.4,89.4,0,5,Yes
1489,Male,20,CSE,7.9,74.48,82.4,1,5,Yes
1490,Male,24,ME,5.0,52.34,45,0,2,No
1491,Male,25,IT,7.13,67.69,67.78,1,0,No
1492,Female,24,CSE,6.33,78.22,79.9,2,3,Yes
1493,Male,25,ECE,5.0,53.84,54.89,4,6,Yes
1494,Female,23,EE,6.23,78.01,83.29,0,2,No
1495,Male,22,ECE,7.19,69.38,75.36,3,5,Yes
1496,Male,21,CSE,5.13,51.13,54.23,3,5,No
1497,Male,20,CSE,7.49,95.9,94.42,2,4,Yes
1498,Male,24,CSE,7.2,82.09,88.03,0,2,Yes
1499,Male,21,CSE,7.25,82.51,88.0,1,8,Yes
1500,Male,23,CSE,8.89,96.48,96.19,1,5,Yes
1501,Male,25,EE,5.79,65.17,61.42,2,3,No
1502,Male,22,CSE,6.1,75.64,79.29,1,4,Yes
1503,Male,23,IT,8.31,87.53,91.89,2,4,Yes
1504,Female,23,IT,5.1,58.0,61.27,1,2,No
1505,Male,24,ME,7.88,83.55,78.67,2,3,Yes
1506,Male,22,CSE,6.91,72.31,70.46,1,3,Yes
1507,Female,20,CSE,5.24,55.01,49.86,2,2,No
1508,Male,22,IT,7.61,88.5,87.47,2,0,Yes
1509,Female,21,CSE,7.46,88.01,79.29,0,6,Yes
1510,Female,20,CE,8.65,85.02,81.95,0,8,Yes
1511,Female,20,ECE,9.2,98.12,96.63,1,3,Yes
1512,Male,24,ECE,5.0,62.41,63.9,3,6,Yes
1513,Male,25,ECE,5.0,50.74,55.04,1,2,No
1514,Female,25,ECE,5.99,79.21,75.9,0,1,No
1515,Female,25,CSE,5.83,67.42,60.19,0,3,No
1516,Female,25,ME,7.22,89.47,87.37,2,3,Yes
1517,Female,23,EE,6.93,77.39,77.16,1,4,Yes
1518,Male,24,CE,5.72,77.17,68.41,1,2,No
1519,Male,25,ECE,8.29,85.95,91.84,1,4,Yes
1520,Male,24,ME,6.08,59.3,61.6,0,2,No
1521,Male,20,ECE,5.0,53.27,58.3,3,2,No
1522,Male,24,EE,6.46,69.04,67.86,1,0,No
1523,Female,20,CE,6.3,60.23,59.08,0,5,No
1524,Female,23,ME,7.88,88.92,79.97,1,5,Yes
1525,Male,21,CE,5.14,54.76,57.81,0,4,No
1526,Female,21,ECE,7.75,77.35,80.78,1,4,Yes
1527,Male,20,CSE,5.0,58.84,56.07,0,8,No
1528,Male,22,ECE,8.74,98.85,100,2,6,Yes
1529,Male,24,CSE,7.59,87.52,94.19,4,3,Yes
1530,Female,22,ECE,6.66,75.36,83.24,1,2,Yes
1531,Male,25,ME,8.69,95.04,94.24,1,1,Yes
1532,Male,22,IT,7.55,78.53,72.72,0,3,Yes
1533,Female,25,IT,7.53,73.64,72.43,2,5,Yes
1534,Female,20,ME,5.59,78.24,69.65,2,3,Yes
1535,Male,20,ME,5.82,61.11,62.86,0,5,No
1536,Male,20,IT,7.28,77.68,73.56,0,4,Yes
1537,Female,24,ECE,5.48,54.41,52.18,0,3,No
1538,Female,24,IT,5.49,54.17,53.2,0,1,No
1539,Male,25,ECE,7.39,77.5,85.45,0,2,Yes
1540,Female,24,CSE,6.99,82.92,80.54,1,4,Yes
1541,Male,22,EE,7.92,98.52,96.48,0,5,Yes
1542,Male,25,ME,5.67,55.51,46.49,3,6,Yes
1543,Male,25,ME,5.37,64.95,63.43,2,2,No
1544,Female,24,ECE,7.86,85.77,78.31,0,4,Yes
1545,Male,21,CSE,5.0,59.83,62.37,1,7,No
1546,Female,25,ME,6.51,82.34,87.9,3,4,Yes
1547,Male,25,CSE,6.22,65.46,71.06,0,4,No
1548,Female,20,CSE,8.34,95.19,90.68,2,0,Yes
1549,Male,22,CSE,9.52,97.93,96.95,2,6,Yes
1550,Female,20,CE,8.04,96.51,90.57,1,1,Yes
1551,Male,25,EE,6.37,80.65,74.74,0,8,Yes
1552,Male,24,CSE,7.84,81.97,82.43,0,1,Yes
1553,Female,21,ECE,9.06,94.54,98.4,1,2,Yes
1554,Male,25,CSE,6.71,65.56,71.39,2,6,Yes
1555,Male,23,ME,8.76,90.26,91.72,0,2,Yes
1556,Male,24,EE,7.45,79.67,80.69,0,0,No
1557,Female,21,ECE,6.99,79.63,82.45,3,3,Yes
1558,Male,20,IT,9.97,97.47,100,0,4,Yes
1559,Male,21,CE,8.9,98.3,100,1,3,Yes
1560,Male,20,ECE,8.01,90.39,93.35,3,4,Yes
1561,Female,25,ME,7.5,75.51,73.64,0,8,Yes
1562,Male,25,CSE,7.49,68.98,72.75,0,3,Yes
1563,Female,22,ECE,5.34,70.7,71.74,1,1,No
1564,Male,25,ECE,6.26,58.81,59.35,1,3,No
1565,Male,23,ECE,7.25,84.92,78.55,1,5,Yes
1566,Female,25,ME,5.35,54.47,57.18,0,5,No
1567,Female,24,CE,6.67,68.56,65.41,3,4,Yes
1568,Male,21,CSE,7.07,84.89,82.44,2,3,Yes
1569,Male,21,CE,5.0,50.17,53.95,1,3,No
1570,Female,23,CSE,6.82,78.85,77.41,0,4,Yes
1571,Male,24,EE,7.08,90.19,83.93,0,3,Yes
1572,Male,24,ME,5.03,64.62,71.19,1,2,No
1573,Female,25,EE,8.15,78.04,78.16,2,3,Yes
1574,Female,22,IT,5.6,68.57,59.79,1,2,No
1575,Female,22,IT,5.35,70.27,64.05,0,4,Yes
1576,Male,20,ECE,9.01,83.74,90.55,1,4,Yes
1577,Male,24,IT,5.13,56.36,56.49,2,3,No
1578,Female,25,IT,5.0,59.48,51.61,2,5,No
1579,Female,23,IT,6.31,66.36,66.45,0,2,No
1580,Female,22,IT,6.17,76.95,80.76,1,3,Yes
1581,Female,21,CSE,8.42,90.86,97.46,1,0,Yes
1582,Male,23,CE,7.37,76.31,72.34,1,5,Yes
1583,Male,25,EE,6.7,77.2,67.54,1,6,Yes
1584,Male,21,IT,5.29,51.53,59.24,2,4,No
1585,Female,22,EE,5.26,65.41,55.98,1,2,No
1586,Female,21,ECE,5.0,58.58,55.32,0,1,No
1587,Female,24,CSE,6.84,66.67,65.37,1,3,Yes
1588,Male,24,EE,5.12,56.5,59.54,2,4,No
1589,Female,25,ME,9.1,92.72,88.72,0,5,Yes
1590,Male,22,EE,5.0,60.28,53.89,1,5,No
1591,Male,21,CSE,5.0,50.75,51.96,0,3,No
1592,Male,25,ME,6.27,78.13,71.21,3,4,Yes
1593,Male,25,CSE,5.55,68.8,60.35,2,6,Yes
1594,Female,23,EE,6.6,65.31,70.02,2,4,Yes
1595,Female,23,ECE,5.59,54.55,58.99,0,3,No
1596,Female,23,CSE,6.02,60.97,66.47,3,3,Yes
1597,Female,22,ECE,5.0,51.48,50.04,1,2,No
1598,Female,21,ECE,5.47,69.88,72.74,1,1,No
1599,Male,24,IT,8.37,80.42,80.28,1,3,Yes
1600,Female,23,ECE,5.34,66.77,69.26,2,5,Yes
1601,Female,20,ECE,7.31,72.68,72.67,0,7,Yes
1602,Male,24,ME,6.51,68.57,67.47,0,5,Yes
1603,Female,25,ME,7.81,87.1,89.0,1,4,Yes
1604,Male,22,IT,9.11,88.92,91.15,3,5,Yes
1605,Female,24,CSE,7.83,98.33,95.61,1,3,Yes
1606,Male,25,ECE,7.93,97.96,89.93,0,3,Yes
1607,Female,25,IT,6.56,68.7,68.51,1,2,Yes
1608,Female,23,CSE,8.07,98.88,100,0,0,Yes
1609,Male,23,CE,5.49,56.65,49.12,3,6,Yes
1610,Female,24,CSE,6.62,74.96,74.9,1,2,Yes
1611,Female,25,CSE,6.71,74.58,71.98,1,8,Yes
1612,Female,20,ECE,8.91,97.13,88.57,1,6,Yes
1613,Male,24,CSE,7.98,93.61,85.2,2,7,Yes
1614,Female,24,IT,5.23,52.59,48.77,1,4,No
1615,Female,23,IT,7.8,97.91,93.21,2,4,Yes
1616,Female,22,CSE,5.2,73.18,66.22,4,5,Yes
1617,Male,20,CSE,5.0,53.77,57.88,2,2,No
1618,Female,24,CSE,6.65,79.0,71.72,2,2,Yes
1619,Male,24,ME,5.0,66.8,58.32,3,2,No
1620,Female,23,CSE,5.81,71.57,73.05,2,3,Yes
1621,Female,20,CSE,6.43,72.74,71.31,3,7,Yes
1622,Female,23,ECE,5.0,57.11,62.77,3,3,Yes
1623,Female,25,CE,5.0,54.77,54.33,2,4,No
1624,Male,22,CSE,5.0,54.82,56.6,2,5,Yes
1625,Female,21,ECE,7.4,83.21,91.09,0,0,Yes
1626,Male,24,CSE,5.67,71.85,65.8,0,0,No
1627,Female,25,CE,5.0,60.62,61.41,4,1,Yes
1628,Male,25,ECE,9.35,97.39,100,1,3,Yes
1629,Female,22,ME,8.29,83.92,85.94,1,5,Yes
1630,Male,23,IT,5.0,52.94,60.14,1,3,No
1631,Female,21,EE,5.0,55.31,55.04,2,1,No
1632,Male,20,CSE,6.64,78.0,72.51,3,1,Yes
1633,Female,25,IT,5.0,57.43,53.37,0,5,No
1634,Male,23,ME,8.23,88.27,92.41,0,7,Yes
1635,Male,24,ECE,8.22,98.59,94.59,0,8,Yes
1636,Male,22,CSE,7.05,72.52,76.32,0,0,No
1637,Male,25,IT,5.05,55.23,57.63,3,3,No
1638,Male,20,EE,6.01,79.05,77.86,1,3,Yes
1639,Female,23,CE,5.0,50.8,46.91,2,3,No
1640,Female,24,ECE,6.91,83.23,88.97,1,7,Yes
1641,Male,25,CSE,7.93,94.45,95.58,2,0,Yes
1642,Female,20,ECE,6.04,58.36,59.0,0,3,No
1643,Male,21,IT,8.85,89.76,97.44,1,8,Yes
1644,Male,21,ME,6.03,79.06,75.1,0,3,Yes
1645,Female,23,CSE,7.42,78.52,70.92,2,3,Yes
1646,Female,20,CSE,5.28,58.79,50.39,3,3,Yes
1647,Female,25,CSE,5.0,57.01,51.89,0,2,No
1648,Female,25,ECE,9.43,96.56,97.85,1,0,Yes
1649,Male,24,CE,8.65,80.33,85.86,1,3,Yes
1650,Male,20,CSE,9.24,89.03,91.36,1,2,Yes
1651,Male,25,IT,5.46,60.27,54.79,3,3,No
1652,Male,24,CSE,6.99,88.49,87.22,3,5,Yes
1653,Male,21,ME,7.26,94.02,88.16,0,2,Yes
1654,Male,21,CSE,6.52,78.67,69.65,0,4,Yes
1655,Male,23,EE,6.91,80.97,88.53,0,5,Yes
1656,Male,23,ECE,6.01,58.39,54.57,2,5,Yes
1657,Female,21,ECE,6.46,77.09,71.22,1,6,Yes
1658,Male,23,CSE,7.26,85.77,89.02,1,4,Yes
1659,Female,21,CE,7.26,94.01,91.53,4,5,Yes
1660,Male,23,ECE,8.12,89.1,93.88,0,4,Yes
1661,Female,21,CSE,5.0,64.49,66.15,1,3,No
1662,Female,25,ECE,7.86,97.84,96.19,2,2,Yes
1663,Female,25,EE,8.85,92.16,83.43,1,0,Yes
1664,Male,24,ECE,7.19,88.93,93.11,3,5,Yes
1665,Female,25,IT,5.0,52.53,49.42,0,3,No
1666,Female,24,EE,5.12,60.03,67.69,0,3,No
1667,Female,25,CSE,7.17,86.51,80.57,1,5,Yes
1668,Male,22,ECE,6.86,74.57,79.5,1,6,Yes
1669,Male,22,ME,9.89,96.32,100,0,6,Yes
1670,Male,21,IT,7.82,96.87,88.84,2,3,Yes
1671,Male,25,CSE,7.48,70.41,72.69,1,3,Yes
1672,Male,21,CSE,9.16,92.72,86.9,2,3,Yes
1673,Female,22,ECE,7.53,82.63,82.17,1,4,Yes
1674,Male,22,CSE,6.75,68.22,63.41,0,2,Yes
1675,Female,21,EE,6.91,63.98,71.5,2,4,Yes
1676,Male,20,CE,6.63,78.15,76.09,0,5,Yes
1677,Female,21,IT,6.09,76.45,69.38,3,3,Yes
1678,Male,23,CE,5.63,57.65,65.11,1,4,No
1679,Female,24,EE,9.18,89.18,92.29,1,1,Yes
1680,Male,25,ECE,6.55,65.1,62.33,1,1,No
1681,Female,24,ECE,7.39,88.28,92.09,0,6,Yes
1682,Female,24,IT,6.73,74.03,74.89,0,4,Yes
1683,Female,23,IT,5.57,68.27,63.39,4,6,Yes
1684,Female,23,ME,5.43,70.36,68.33,2,6,Yes
1685,Male,24,ECE,6.1,57.04,52.5,1,3,Yes
1686,Female,23,CSE,6.39,70.06,76.52,1,5,Yes
1687,Male,21,ME,6.5,64.18,63.01,1,4,Yes
1688,Female,21,CSE,5.37,50.12,45,2,3,No
1689,Female,23,CSE,7.44,94.43,96.04,2,3,Yes
1690,Female,22,ECE,7.55,77.71,83.34,1,5,Yes
1691,Male,24,CSE,5.0,62.72,63.19,1,5,No
1692,Male,22,IT,7.86,94.69,91.1,1,7,Yes
1693,Female,21,ME,6.4,79.34,72.35,1,6,Yes
1694,Male,25,EE,5.72,54.7,55.14,0,4,No
1695,Male,22,CE,5.0,57.99,51.91,2,5,No
1696,Female,24,ME,8.49,84.91,87.55,1,6,Yes
1697,Male,20,ECE,6.48,65.27,61.8,3,4,Yes
1698,Male,25,IT,6.54,86.48,78.61,2,5,Yes
1699,Male,20,IT,6.35,87.39,79.4,1,3,Yes
1700,Male,25,ECE,5.0,52.9,45.04,0,4,No
1701,Female,24,CSE,7.82,94.16,87.49,0,6,Yes
1702,Female,22,IT,8.72,91.9,95.95,1,1,Yes
1703,Female,24,CSE,6.09,59.39,54.46,1,8,Yes
1704,Male,24,ME,5.95,73.26,75.83,2,1,Yes
1705,Female,23,CSE,6.31,61.15,53.18,0,1,No
1706,Female,25,IT,7.29,85.38,76.86,1,3,Yes
1707,Female,23,CSE,6.47,69.96,77.69,3,6,Yes
1708,Female,22,CSE,7.91,98.94,97.79,1,4,Yes
1709,Male,23,EE,9.85,97.9,100,0,3,Yes
1710,Male,23,CSE,7.8,91.07,94.12,2,4,Yes
1711,Female,25,CE,7.24,67.45,69.45,4,4,Yes
1712,Male,20,CSE,5.88,74.37,75.68,0,1,No
1713,Female,21,IT,7.46,83.28,76.03,0,1,Yes
1714,Female,23,CSE,6.79,82.44,81.26,1,6,Yes
1715,Female,20,CE,7.91,93.13,85.27,3,3,Yes
1716,Male,25,ME,5.94,64.85,67.56,0,5,No
1717,Male,25,ECE,6.86,77.14,76.85,1,2,Yes
1718,Male,24,CE,8.2,80.23,76.58,1,0,Yes
1719,Female,22,ME,7.54,78.61,82.38,1,3,Yes
1720,Male,20,EE,5.89,62.13,63.8,3,1,No
1721,Male,20,ECE,5.0,51.83,53.67,1,3,No
1722,Male,20,CE,6.21,68.51,65.54,2,1,Yes
1723,Male,24,ME,6.65,82.7,75.7,4,2,Yes
1724,Female,20,ME,5.56,76.26,71.43,4,3,Yes
1725,Female,20,EE,6.54,78.33,78.98,1,4,Yes
1726,Male,20,EE,5.87,64.79,69.26,1,2,No
1727,Female,23,EE,7.49,76.83,82.69,1,2,Yes
1728,Female,25,CE,6.49,63.13,64.61,3,6,Yes
1729,Female,20,ECE,5.0,67.85,60.51,2,3,No
1730,Male,20,EE,7.49,91.45,86.25,0,5,Yes
1731,Male,21,CSE,5.72,62.03,66.92,1,3,Yes
1732,Male,21,CSE,5.0,51.43,55.64,1,4,No
1733,Female,20,CSE,7.77,93.93,89.58,0,7,Yes
1734,Female,20,IT,7.8,91.15,96.32,1,4,Yes
1735,Female,24,CE,9.29,95.65,90.18,0,1,Yes
1736,Male,24,ME,9.25,89.49,92.88,0,1,Yes
1737,Male,23,CSE,6.75,78.88,77.71,3,3,Yes
1738,Female,22,ME,8.99,95.91,92.44,2,0,Yes
1739,Female,25,EE,9.45,96.1,98.53,0,4,Yes
1740,Female,22,CE,6.87,83.58,83.21,1,0,Yes
1741,Female,22,IT,8.31,95.88,99.5,3,2,Yes
1742,Male,25,IT,5.68,51.66,57.26,3,3,Yes
1743,Female,25,IT,7.37,95.01,86.82,1,1,Yes
1744,Female,24,ME,5.0,72.21,62.7,2,4,Yes
1745,Male,23,CSE,5.0,64.97,65.33,0,5,No
1746,Female,21,ME,7.28,83.6,87.87,1,5,Yes
1747,Female,22,ME,5.0,59.73,57.19,3,7,Yes
1748,Male,20,CE,8.39,81.71,82.99,4,2,Yes
1749,Male,23,EE,7.92,79.42,72.11,0,4,Yes
1750,Male,23,ME,5.7,74.21,68.25,3,5,Yes
1751,Female,23,CSE,9.5,91.96,92.76,1,4,Yes
1752,Male,21,CSE,8.43,97.83,92.07,0,4,Yes
1753,Male,23,CSE,6.49,65.84,68.31,2,5,Yes
1754,Male,20,ECE,5.0,52.55,59.31,1,4,No
1755,Female,25,ME,5.0,52.23,46.8,1,3,No
1756,Female,24,CSE,5.0,58.79,51.85,1,3,No
1757,Female,23,CSE,5.0,55.73,46.52,3,6,Yes
1758,Female,22,CE,6.91,62.9,67.83,1,3,No
1759,Female,23,ME,5.79,57.41,62.76,2,1,No
1760,Male,20,ECE,5.0,58.01,56.42,3,3,No
1761,Female,24,ECE,7.79,74.16,79.39,0,1,Yes
1762,Male,21,ME,8.53,90.31,90.45,0,8,Yes
1763,Female,21,IT,5.44,53.76,57.59,3,0,No
1764,Female,23,IT,7.81,95.53,87.44,0,3,Yes
1765,Male,25,CE,7.8,79.12,69.22,2,7,Yes
1766,Female,25,CE,8.54,89.05,81.38,2,2,Yes
1767,Female,24,CE,5.28,68.69,65.87,4,6,Yes
1768,Female,21,IT,7.44,69.72,71.37,0,2,Yes
1769,Female,22,CE,6.03,79.57,76.03,1,2,No
1770,Male,22,ECE,7.27,70.73,74.35,2,3,Yes
1771,Male,22,CE,8.07,83.15,84.81,3,4,Yes
1772,Male,23,ECE,7.59,94.45,93.05,0,6,Yes
1773,Male,22,ECE,7.26,77.0,83.51,1,3,Yes
1774,Female,22,IT,6.09,78.69,82.53,2,3,Yes
1775,Female,20,CSE,8.37,92.96,88.32,1,4,Yes
1776,Male,21,CSE,5.0,53.83,61.51,2,3,No
1777,Male,20,CSE,7.6,73.38,75.83,4,4,Yes
1778,Female,24,IT,7.33,83.02,85.45,1,1,Yes
1779,Male,20,EE,5.0,59.22,49.7,0,2,No
1780,Female,24,CSE,5.69,64.74,63.08,0,2,No
1781,Female,23,ECE,7.6,92.13,92.66,1,6,Yes
1782,Male,25,ME,6.28,71.16,68.64,1,5,Yes
1783,Male,23,ECE,7.58,78.96,79.97,2,3,Yes
1784,Male,23,ECE,7.06,77.11,71.93,3,1,Yes
1785,Female,23,EE,5.0,51.02,46.2,1,2,No
1786,Female,22,CE,8.32,91.82,94.69,3,5,Yes
1787,Male,25,EE,7.15,67.65,66.15,0,2,Yes
1788,Male,23,CSE,5.0,59.77,60.67,1,8,No
1789,Male,20,CE,6.27,67.58,62.27,0,6,No
1790,Female,22,ECE,6.21,80.26,72.43,1,3,Yes
1791,Male,24,CSE,5.31,57.41,59.83,2,5,Yes
1792,Male,23,CE,8.85,87.03,94.57,2,6,Yes
1793,Female,24,CSE,8.52,80.87,86.55,0,2,Yes
1794,Male,25,ME,5.79,57.56,54.11,0,2,No
1795,Female,20,CSE,7.91,89.65,85.79,0,3,Yes
1796,Male,25,CSE,8.49,86.91,86.44,0,3,Yes
1797,Female,24,ME,5.0,67.73,58.27,0,5,No
1798,Male,22,IT,7.55,87.85,85.66,0,7,Yes
1799,Female,25,CE,9.42,89.15,94.91,1,6,Yes
1800,Female,25,ME,7.54,94.55,84.69,1,7,Yes
1801,Male,21,CE,7.17,80.59,81.72,1,5,Yes
1802,Female,22,CSE,7.26,76.33,73.35,3,4,Yes
1803,Male,24,ECE,6.15,75.55,79.18,0,5,Yes
1804,Male,22,EE,7.44,98.36,90.35,1,4,Yes
1805,Male,25,CE,5.31,71.99,72.29,1,2,No
1806,Female,25,CE,7.48,80.76,80.36,1,2,Yes
1807,Female,25,CSE,5.37,68.51,71.79,1,2,Yes
1808,Male,21,EE,6.72,90.59,82.07,3,3,Yes
1809,Male,24,IT,8.04,77.39,81.41,1,4,Yes
1810,Female,23,ME,6.03,70.43,63.36,1,3,Yes
1811,Male,24,CSE,5.96,60.42,58.94,3,3,Yes
1812,Female,23,CSE,5.97,68.11,63.32,0,3,No
1813,Male,20,ME,5.0,56.96,57.57,3,6,No
1814,Female,23,CSE,5.43,76.83,68.05,1,3,No
1815,Male,23,ECE,8.34,85.28,86.18,1,3,Yes
1816,Male,25,IT,7.9,89.19,91.15,0,3,Yes
1817,Female,23,ME,8.1,81.65,87.24,1,5,Yes
1818,Female,20,EE,5.3,54.17,61.36,2,7,Yes
1819,Female,24,CE,5.0,55.89,62.74,0,5,No
1820,Female,24,ECE,7.86,89.54,90.46,0,6,Yes
1821,Male,23,CSE,5.71,75.87,72.75,4,4,Yes
1822,Male,20,CSE,7.74,96.66,98.87,4,2,Yes
1823,Male,20,IT,5.83,70.23,66.07,2,1,No
1824,Female,24,CSE,7.78,74.92,74.0,1,3,Yes
1825,Male,20,IT,5.24,61.45,67.4,4,4,Yes
1826,Female,21,IT,6.24,69.93,61.44,0,7,Yes
1827,Female,21,ECE,6.54,70.76,77.17,0,3,Yes
1828,Male,21,CSE,8.79,95.74,94.42,2,3,Yes
1829,Female,24,ME,5.5,63.78,56.69,0,1,No
1830,Female,25,ECE,5.9,63.69,61.47,4,3,Yes
1831,Male,22,CE,7.78,84.68,79.59,1,2,Yes
1832,Male,25,CSE,7.42,95.19,96.15,0,2,Yes
1833,Female,23,ME,7.42,76.37,80.54,0,0,Yes
1834,Female,25,CSE,8.88,97.63,94.4,1,6,Yes
1835,Female,20,ECE,7.87,95.88,93.88,0,2,Yes
1836,Male,20,ME,6.79,80.64,85.19,4,7,Yes
1837,Male,25,EE,5.9,60.25,53.78,1,6,No
1838,Male,24,CSE,8.1,86.2,88.3,0,4,Yes
1839,Male,24,ME,7.98,93.17,96.29,2,0,Yes
1840,Female,24,CSE,7.94,77.45,75.62,2,7,Yes
1841,Female,23,ME,5.99,69.94,62.13,1,4,No
1842,Female,20,CSE,5.08,70.58,68.66,0,1,No
1843,Male,25,CSE,8.87,83.79,91.03,0,3,Yes
1844,Female,20,ECE,8.4,89.59,90.26,1,2,Yes
1845,Male,22,ME,7.46,90.26,89.61,0,4,Yes
1846,Male,23,ECE,5.0,54.19,45.28,1,6,No
1847,Male,23,CSE,6.14,79.93,77.7,0,1,Yes
1848,Male,24,ME,5.95,61.42,62.21,0,3,No
1849,Female,24,CSE,6.33,81.9,84.06,1,4,Yes
1850,Male,25,CSE,7.86,88.68,82.17,2,2,Yes
1851,Female,23,CSE,5.0,56.75,47.54,1,4,No
1852,Male,24,CE,7.13,88.0,80.65,1,3,Yes
1853,Female,25,CSE,5.9,61.63,66.38,0,3,Yes
1854,Female,21,ME,6.56,66.74,68.76,4,4,Yes
1855,Female,22,EE,5.92,70.52,63.44,2,0,No
1856,Male,21,EE,6.23,72.86,66.7,2,5,Yes
1857,Male,23,CSE,7.69,98.5,95.03,0,1,Yes
1858,Male,24,CE,5.71,67.64,75.2,1,2,No
1859,Male,24,CSE,5.0,59.6,52.77,0,6,No
1860,Female,20,IT,5.03,60.3,58.51,1,2,No
1861,Female,24,CE,7.12,93.04,84.22,3,5,Yes
1862,Male,22,IT,7.47,71.05,72.5,2,4,Yes
1863,Male,21,IT,5.82,52.61,56.93,3,7,Yes
1864,Male,20,ME,7.24,88.76,89.83,1,6,Yes
1865,Male,24,ECE,6.24,65.77,62.5,2,3,Yes
1866,Male,24,EE,5.57,60.15,66.26,0,2,No
1867,Male,21,CE,5.27,68.33,68.24,0,3,No
1868,Female,23,ECE,5.74,66.48,64.6,1,3,No
1869,Male,23,CSE,6.18,81.62,78.08,2,4,Yes
1870,Female,21,CSE,5.0,53.5,45,0,3,No
1871,Female,25,ME,5.0,59.34,60.21,3,5,Yes
1872,Male,22,IT,7.46,66.98,74.92,2,5,Yes
1873,Female,21,ME,5.0,61.15,64.17,0,4,No
1874,Male,23,IT,5.0,54.21,59.43,3,3,No
1875,Female,20,IT,7.76,78.3,70.61,0,5,Yes
1876,Male,23,IT,8.44,86.88,90.61,1,4,Yes
1877,Male,21,CSE,8.83,96.68,92.62,2,4,Yes
1878,Female,21,CE,5.0,53.12,50.08,1,7,No
1879,Male,21,CSE,6.97,77.09,67.67,1,2,Yes
1880,Female,22,CSE,5.65,64.26,63.7,1,0,No
1881,Female,23,CSE,5.0,55.43,55.09,0,7,No
1882,Male,21,IT,7.38,90.08,92.05,1,3,Yes
1883,Female,23,CSE,5.0,50.36,45,1,5,No
1884,Female,23,ECE,6.68,78.23,81.5,3,3,Yes
1885,Female,22,IT,8.17,90.35,95.65,0,4,Yes
1886,Male,25,CSE,7.95,77.86,74.94,0,6,Yes
1887,Female,22,EE,5.9,53.27,56.35,3,3,Yes
1888,Male,22,CSE,5.0,55.16,58.96,1,2,No
1889,Male,20,EE,7.03,83.11,81.42,1,2,Yes
1890,Male,25,CE,6.06,66.03,69.51,0,4,No
1891,Female,21,ECE,6.22,63.68,56.58,2,2,No
1892,Female,21,CSE,7.13,87.42,89.61,1,2,Yes
1893,Female,21,ECE,5.0,52.34,53.77,2,4,No
1894,Female,23,CSE,5.34,50.23,54.13,3,3,No
1895,Male,23,CSE,5.21,50.71,55.48,0,7,No
1896,Female,25,CSE,5.0,58.19,55.67,1,4,No
1897,Male,24,IT,5.18,70.97,65.15,1,0,No
1898,Male,21,ECE,5.36,53.23,57.9,1,1,No
1899,Male,24,ECE,9.63,98.53,100,3,4,Yes
1900,Male,22,CE,8.8,84.12,86.32,2,3,Yes
1901,Female,22,CE,5.89,82.65,73.87,3,3,Yes
